total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;world_nr;tick_nr
2;9;1.0;21.78;1;2166
2;9;1.0;21.78;1;2167
2;9;1.0;21.78;1;2168
2;9;1.0;21.78;1;2169
2;9;1.0;21.78;1;2170
2;9;1.0;21.78;1;2171
2;9;1.0;21.78;1;2172
2;9;1.0;21.78;1;2173
2;9;1.0;21.78;1;2174
2;9;1.0;21.78;1;2175
2;9;1.0;21.78;1;2176
2;9;1.0;21.78;1;2177
2;9;1.0;21.78;1;2178
2;9;1.0;21.78;1;2179
2;9;1.0;21.78;1;2180
2;9;1.0;21.78;1;2181
2;9;1.0;21.78;1;2182
2;9;1.0;21.78;1;2183
2;9;1.0;21.78;1;2184
2;9;1.0;21.78;1;2185
2;9;1.0;21.78;1;2186
2;9;1.0;21.78;1;2187
2;9;1.0;21.78;1;2188
2;9;1.0;21.78;1;2189
2;9;1.0;21.78;1;2190
2;10;1.0;20.4;1;2191
2;10;1.0;20.4;1;2192
2;10;1.0;20.4;1;2193
2;10;1.0;20.4;1;2194
2;10;1.0;20.4;1;2195
2;10;1.0;20.4;1;2196
2;10;1.0;20.4;1;2197
2;10;1.0;20.4;1;2198
2;10;1.0;20.4;1;2199
2;10;1.0;20.4;1;2200
2;10;1.0;20.4;1;2201
2;10;1.0;20.4;1;2202
2;10;1.0;20.4;1;2203
2;10;1.0;20.4;1;2204
2;10;1.0;20.4;1;2205
2;10;1.0;20.4;1;2206
2;10;1.0;20.4;1;2207
2;10;1.0;20.4;1;2208
2;10;1.0;20.4;1;2209
2;10;1.0;20.4;1;2210
2;10;1.0;20.4;1;2211
2;10;1.0;20.4;1;2212
2;10;1.0;20.4;1;2213
2;10;1.0;20.4;1;2214
2;10;1.0;20.4;1;2215
2;10;1.0;20.4;1;2216
2;10;1.0;20.4;1;2217
2;10;1.0;20.4;1;2218
2;10;1.0;20.4;1;2219
2;10;1.0;20.4;1;2220
2;10;1.0;20.4;1;2221
2;10;1.0;20.4;1;2222
2;10;1.0;20.4;1;2223
2;10;1.0;20.4;1;2224
2;10;1.0;20.4;1;2225
2;10;1.0;20.4;1;2226
2;10;1.0;20.4;1;2227
2;10;1.0;20.4;1;2228
2;10;1.0;20.4;1;2229
2;10;1.0;20.4;1;2230
2;10;1.0;20.4;1;2231
2;10;1.0;20.4;1;2232
2;10;1.0;20.4;1;2233
2;10;1.0;20.4;1;2234
2;10;1.0;20.4;1;2235
2;10;1.0;20.4;1;2236
2;10;1.0;20.4;1;2237
2;10;1.0;20.4;1;2238
2;10;1.0;20.4;1;2239
2;10;1.0;20.4;1;2240
2;10;1.0;20.4;1;2241
2;10;1.0;20.4;1;2242
2;10;1.0;20.4;1;2243
2;10;1.0;20.4;1;2244
2;10;1.0;20.4;1;2245
2;10;1.0;20.4;1;2246
2;10;1.0;20.4;1;2247
2;10;1.0;20.4;1;2248
2;10;1.0;20.4;1;2249
2;10;1.0;20.4;1;2250
2;10;1.0;20.4;1;2251
2;10;1.0;20.4;1;2252
2;10;1.0;20.4;1;2253
2;10;1.0;20.4;1;2254
2;10;1.0;20.4;1;2255
2;10;1.0;20.4;1;2256
2;10;1.0;20.4;1;2257
2;10;1.0;20.4;1;2258
2;10;1.0;20.4;1;2259
2;10;1.0;20.4;1;2260
2;10;1.0;20.4;1;2261
2;10;1.0;20.4;1;2262
2;10;1.0;20.4;1;2263
2;10;1.0;20.4;1;2264
2;10;1.0;20.4;1;2265
2;10;1.0;20.4;1;2266
2;11;1.0;18.91;1;2267
2;11;1.0;18.91;1;2268
2;11;1.0;18.91;1;2269
2;11;1.0;18.91;1;2270
2;11;1.0;18.91;1;2271
2;11;1.0;18.91;1;2272
2;11;1.0;18.91;1;2273
2;11;1.0;18.91;1;2274
2;11;1.0;18.91;1;2275
2;11;1.0;18.91;1;2276
2;11;1.0;18.91;1;2277
2;11;1.0;18.91;1;2278
2;11;1.0;18.91;1;2279
2;11;1.0;18.91;1;2280
2;11;1.0;18.91;1;2281
2;11;1.0;18.91;1;2282
2;11;1.0;18.91;1;2283
2;11;1.0;18.91;1;2284
2;11;1.0;18.91;1;2285
2;11;1.0;18.91;1;2286
2;11;1.0;18.91;1;2287
2;11;1.0;18.91;1;2288
2;11;1.0;18.91;1;2289
2;11;1.0;18.91;1;2290
2;11;1.0;18.91;1;2291
2;11;1.0;18.91;1;2292
2;11;1.0;18.91;1;2293
2;11;1.0;18.91;1;2294
2;11;1.0;18.91;1;2295
2;11;1.0;18.91;1;2296
2;11;1.0;18.91;1;2297
2;11;1.0;18.91;1;2298
2;11;1.0;18.91;1;2299
2;11;1.0;18.91;1;2300
2;11;1.0;18.91;1;2301
2;11;1.0;18.91;1;2302
2;11;1.0;18.91;1;2303
2;11;1.0;18.91;1;2304
2;11;1.0;18.91;1;2305
2;11;1.0;18.91;1;2306
2;11;1.0;18.91;1;2307
2;11;1.0;18.91;1;2308
2;11;1.0;18.91;1;2309
2;11;1.0;18.91;1;2310
2;11;1.0;18.91;1;2311
2;11;1.0;18.91;1;2312
2;11;1.0;18.91;1;2313
2;11;1.0;18.91;1;2314
2;11;1.0;18.91;1;2315
2;11;1.0;18.91;1;2316
2;11;1.0;18.91;1;2317
2;11;1.0;18.91;1;2318
2;11;1.0;18.91;1;2319
2;11;1.0;18.91;1;2320
2;11;1.0;18.91;1;2321
2;11;1.0;18.91;1;2322
2;11;1.0;18.91;1;2323
2;11;1.0;18.91;1;2324
2;11;1.0;18.91;1;2325
2;11;1.0;18.91;1;2326
2;11;1.0;18.91;1;2327
2;11;1.0;18.91;1;2328
2;11;1.0;18.91;1;2329
2;11;1.0;18.91;1;2330
2;11;1.0;18.91;1;2331
2;11;1.0;18.91;1;2332
2;11;1.0;18.91;1;2333
2;11;1.0;18.91;1;2334
2;11;1.0;18.91;1;2335
2;11;1.0;18.91;1;2336
2;11;1.0;18.91;1;2337
2;11;1.0;18.91;1;2338
2;11;1.0;18.91;1;2339
2;11;1.0;18.91;1;2340
2;11;1.0;18.91;1;2341
2;11;1.0;18.91;1;2342
2;11;1.0;18.91;1;2343
2;11;1.0;18.91;1;2344
2;11;1.0;18.91;1;2345
2;11;1.0;18.91;1;2346
2;11;1.0;18.91;1;2347
2;11;1.0;18.91;1;2348
2;11;1.0;18.91;1;2349
2;11;1.0;18.91;1;2350
2;11;1.0;18.91;1;2351
2;11;1.0;18.91;1;2352
2;11;1.0;18.91;1;2353
2;11;1.0;18.91;1;2354
2;11;1.0;18.91;1;2355
2;11;1.0;18.91;1;2356
2;11;1.0;18.91;1;2357
2;11;1.0;18.91;1;2358
2;11;1.0;18.91;1;2359
2;11;1.0;18.91;1;2360
2;11;1.0;18.91;1;2361
2;11;1.0;18.91;1;2362
2;11;1.0;18.91;1;2363
2;11;1.0;18.91;1;2364
2;11;1.0;18.91;1;2365
2;11;1.0;18.91;1;2366
2;11;1.0;18.91;1;2367
2;11;1.0;18.91;1;2368
2;11;1.0;18.91;1;2369
2;11;1.0;18.91;1;2370
2;11;1.0;18.91;1;2371
2;11;1.0;18.91;1;2372
2;11;1.0;18.91;1;2373
2;11;1.0;18.91;1;2374
2;11;1.0;18.91;1;2375
2;11;1.0;18.91;1;2376
2;11;1.0;18.91;1;2377
2;11;1.0;18.91;1;2378
2;11;1.0;18.91;1;2379
2;11;1.0;18.91;1;2380
2;11;1.0;18.91;1;2381
2;11;1.0;18.91;1;2382
2;11;1.0;18.91;1;2383
2;11;1.0;18.91;1;2384
2;11;1.0;18.91;1;2385
2;11;1.0;18.91;1;2386
2;11;1.0;18.91;1;2387
2;11;1.0;18.91;1;2388
2;11;1.0;18.91;1;2389
2;11;1.0;18.91;1;2390
2;11;1.0;18.91;1;2391
2;11;1.0;18.91;1;2392
2;11;1.0;18.91;1;2393
2;11;1.0;18.91;1;2394
2;11;1.0;18.91;1;2395
2;11;1.0;18.91;1;2396
2;11;1.0;18.91;1;2397
2;11;1.0;18.91;1;2398
2;11;1.0;18.91;1;2399
2;11;1.0;18.91;1;2400
2;11;1.0;18.91;1;2401
2;11;1.0;18.91;1;2402
2;11;1.0;18.91;1;2403
2;11;1.0;18.91;1;2404
2;11;1.0;18.91;1;2405
2;11;1.0;18.91;1;2406
2;11;1.0;18.91;1;2407
2;11;1.0;18.91;1;2408
2;11;1.0;18.91;1;2409
2;11;1.0;18.91;1;2410
2;11;1.0;18.91;1;2411
2;11;1.0;18.91;1;2412
2;11;1.0;18.91;1;2413
2;11;1.0;18.91;1;2414
2;11;1.0;18.91;1;2415
2;11;1.0;18.91;1;2416
2;11;1.0;18.91;1;2417
2;11;1.0;18.91;1;2418
2;11;1.0;18.91;1;2419
2;11;1.0;18.91;1;2420
2;11;1.0;18.91;1;2421
2;11;1.0;18.91;1;2422
2;11;1.0;18.91;1;2423
2;11;1.0;18.91;1;2424
2;11;1.0;18.91;1;2425
2;11;1.0;18.91;1;2426
2;11;1.0;18.91;1;2427
2;11;1.0;18.91;1;2428
2;11;1.0;18.91;1;2429
2;11;1.0;18.91;1;2430
2;11;1.0;18.91;1;2431
2;11;1.0;18.91;1;2432
2;11;1.0;18.91;1;2433
2;11;1.0;18.91;1;2434
2;11;1.0;18.91;1;2435
2;11;1.0;18.91;1;2436
2;11;1.0;18.91;1;2437
2;11;1.0;18.91;1;2438
2;11;1.0;18.91;1;2439
2;11;1.0;18.91;1;2440
2;11;1.0;18.91;1;2441
2;11;1.0;18.91;1;2442
2;11;1.0;18.91;1;2443
2;11;1.0;18.91;1;2444
2;11;1.0;18.91;1;2445
2;11;1.0;18.91;1;2446
2;11;1.0;18.91;1;2447
2;11;1.0;18.91;1;2448
2;11;1.0;18.91;1;2449
2;11;1.0;18.91;1;2450
2;11;1.0;18.91;1;2451
2;11;1.0;18.91;1;2452
2;11;1.0;18.91;1;2453
2;11;1.0;18.91;1;2454
2;11;1.0;18.91;1;2455
2;11;1.0;18.91;1;2456
2;11;1.0;18.91;1;2457
2;11;1.0;18.91;1;2458
2;11;1.0;18.91;1;2459
2;11;1.0;18.91;1;2460
2;11;1.0;18.91;1;2461
2;11;1.0;18.91;1;2462
2;11;1.0;18.91;1;2463
2;11;1.0;18.91;1;2464
2;11;1.0;18.91;1;2465
2;11;1.0;18.91;1;2466
2;11;1.0;18.91;1;2467
2;11;1.0;18.91;1;2468
2;11;1.0;18.91;1;2469
2;11;1.0;18.91;1;2470
2;11;1.0;18.91;1;2471
2;11;1.0;18.91;1;2472
2;11;1.0;18.91;1;2473
2;11;1.0;18.91;1;2474
2;11;1.0;18.91;1;2475
2;11;1.0;18.91;1;2476
2;11;1.0;18.91;1;2477
2;11;1.0;18.91;1;2478
2;11;1.0;18.91;1;2479
2;11;1.0;18.91;1;2480
2;11;1.0;18.91;1;2481
2;11;1.0;18.91;1;2482
2;11;1.0;18.91;1;2483
2;11;1.0;18.91;1;2484
2;11;1.0;18.91;1;2485
2;11;1.0;18.91;1;2486
2;11;1.0;18.91;1;2487
2;11;1.0;18.91;1;2488
2;11;1.0;18.91;1;2489
2;11;1.0;18.91;1;2490
2;11;1.0;18.91;1;2491
2;11;1.0;18.91;1;2492
2;11;1.0;18.91;1;2493
2;11;1.0;18.91;1;2494
2;11;1.0;18.91;1;2495
2;11;1.0;18.91;1;2496
2;11;1.0;18.91;1;2497
2;11;1.0;18.91;1;2498
2;11;1.0;18.91;1;2499
2;11;1.0;18.91;1;2500
2;11;1.0;18.91;1;2501
2;11;1.0;18.91;1;2502
2;11;1.0;18.91;1;2503
2;11;1.0;18.91;1;2504
2;11;1.0;18.91;1;2505
2;11;1.0;18.91;1;2506
2;11;1.0;18.91;1;2507
2;11;1.0;18.91;1;2508
2;11;1.0;18.91;1;2509
2;11;1.0;18.91;1;2510
2;11;1.0;18.91;1;2511
2;11;1.0;18.91;1;2512
2;11;1.0;18.91;1;2513
2;11;1.0;18.91;1;2514
2;11;1.0;18.91;1;2515
2;11;1.0;18.91;1;2516
2;11;1.0;18.91;1;2517
2;11;1.0;18.91;1;2518
2;11;1.0;18.91;1;2519
2;11;1.0;18.91;1;2520
2;11;1.0;18.91;1;2521
2;11;1.0;18.91;1;2522
2;11;1.0;18.91;1;2523
2;11;1.0;18.91;1;2524
2;11;1.0;18.91;1;2525
2;11;1.0;18.91;1;2526
2;11;1.0;18.91;1;2527
2;11;1.0;18.91;1;2528
2;11;1.0;18.91;1;2529
2;11;1.0;18.91;1;2530
2;11;1.0;18.91;1;2531
2;11;1.0;18.91;1;2532
2;11;1.0;18.91;1;2533
2;11;1.0;18.91;1;2534
2;11;1.0;18.91;1;2535
2;11;1.0;18.91;1;2536
2;11;1.0;18.91;1;2537
2;11;1.0;18.91;1;2538
2;11;1.0;18.91;1;2539
2;11;1.0;18.91;1;2540
2;11;1.0;18.91;1;2541
2;11;1.0;18.91;1;2542
2;11;1.0;18.91;1;2543
2;11;1.0;18.91;1;2544
2;11;1.0;18.91;1;2545
2;11;1.0;18.91;1;2546
2;11;1.0;18.91;1;2547
2;11;1.0;18.91;1;2548
2;11;1.0;18.91;1;2549
2;11;1.0;18.91;1;2550
2;11;1.0;18.91;1;2551
2;11;1.0;18.91;1;2552
2;11;1.0;18.91;1;2553
2;11;1.0;18.91;1;2554
2;11;1.0;18.91;1;2555
2;11;1.0;18.91;1;2556
2;11;1.0;18.91;1;2557
2;11;1.0;18.91;1;2558
2;11;1.0;18.91;1;2559
2;11;1.0;18.91;1;2560
2;11;1.0;18.91;1;2561
2;11;1.0;18.91;1;2562
2;11;1.0;18.91;1;2563
2;11;1.0;18.91;1;2564
2;11;1.0;18.91;1;2565
2;11;1.0;18.91;1;2566
2;11;1.0;18.91;1;2567
2;11;1.0;18.91;1;2568
2;11;1.0;18.91;1;2569
2;11;1.0;18.91;1;2570
2;11;1.0;18.91;1;2571
2;11;1.0;18.91;1;2572
2;11;1.0;18.91;1;2573
2;11;1.0;18.91;1;2574
2;11;1.0;18.91;1;2575
2;11;1.0;18.91;1;2576
2;11;1.0;18.91;1;2577
2;11;1.0;18.91;1;2578
2;11;1.0;18.91;1;2579
2;11;1.0;18.91;1;2580
2;11;1.0;18.91;1;2581
2;11;1.0;18.91;1;2582
2;11;1.0;18.91;1;2583
2;11;1.0;18.91;1;2584
2;11;1.0;18.91;1;2585
2;11;1.0;18.91;1;2586
2;11;1.0;18.91;1;2587
2;11;1.0;18.91;1;2588
2;11;1.0;18.91;1;2589
2;11;1.0;18.91;1;2590
2;11;1.0;18.91;1;2591
2;11;1.0;18.91;1;2592
2;11;1.0;18.91;1;2593
2;11;1.0;18.91;1;2594
2;11;1.0;18.91;1;2595
2;11;1.0;18.91;1;2596
2;11;1.0;18.91;1;2597
2;11;1.0;18.91;1;2598
2;11;1.0;18.91;1;2599
2;11;1.0;18.91;1;2600
2;11;1.0;18.91;1;2601
2;11;1.0;18.91;1;2602
2;11;1.0;18.91;1;2603
2;11;1.0;18.91;1;2604
2;11;1.0;18.91;1;2605
2;11;1.0;18.91;1;2606
2;11;1.0;18.91;1;2607
2;11;1.0;18.91;1;2608
2;11;1.0;18.91;1;2609
2;11;1.0;18.91;1;2610
2;11;1.0;18.91;1;2611
2;11;1.0;18.91;1;2612
2;11;1.0;18.91;1;2613
2;11;1.0;18.91;1;2614
2;11;1.0;18.91;1;2615
2;11;1.0;18.91;1;2616
2;11;1.0;18.91;1;2617
2;11;1.0;18.91;1;2618
2;11;1.0;18.91;1;2619
2;11;1.0;18.91;1;2620
2;11;1.0;18.91;1;2621
2;11;1.0;18.91;1;2622
2;11;1.0;18.91;1;2623
2;11;1.0;18.91;1;2624
2;11;1.0;18.91;1;2625
2;11;1.0;18.91;1;2626
2;11;1.0;18.91;1;2627
2;11;1.0;18.91;1;2628
2;11;1.0;18.91;1;2629
2;11;1.0;18.91;1;2630
2;11;1.0;18.91;1;2631
2;11;1.0;18.91;1;2632
2;11;1.0;18.91;1;2633
2;11;1.0;18.91;1;2634
2;11;1.0;18.91;1;2635
2;11;1.0;18.91;1;2636
2;11;1.0;18.91;1;2637
2;11;1.0;18.91;1;2638
2;11;1.0;18.91;1;2639
2;11;1.0;18.91;1;2640
2;11;1.0;18.91;1;2641
2;11;1.0;18.91;1;2642
2;11;1.0;18.91;1;2643
2;11;1.0;18.91;1;2644
2;11;1.0;18.91;1;2645
2;11;1.0;18.91;1;2646
2;11;1.0;18.91;1;2647
2;11;1.0;18.91;1;2648
2;11;1.0;18.91;1;2649
2;11;1.0;18.91;1;2650
2;11;1.0;18.91;1;2651
2;11;1.0;18.91;1;2652
2;11;1.0;18.91;1;2653
2;11;1.0;18.91;1;2654
2;11;1.0;18.91;1;2655
2;11;1.0;18.91;1;2656
2;11;1.0;18.91;1;2657
2;11;1.0;18.91;1;2658
2;11;1.0;18.91;1;2659
2;11;1.0;18.91;1;2660
2;11;1.0;18.91;1;2661
2;11;1.0;18.91;1;2662
2;11;1.0;18.91;1;2663
2;11;1.0;18.91;1;2664
2;11;1.0;18.91;1;2665
2;11;1.0;18.91;1;2666
2;11;1.0;18.91;1;2667
2;11;1.0;18.91;1;2668
2;11;1.0;18.91;1;2669
2;11;1.0;18.91;1;2670
2;11;1.0;18.91;1;2671
2;11;1.0;18.91;1;2672
2;11;1.0;18.91;1;2673
2;11;1.0;18.91;1;2674
2;11;1.0;18.91;1;2675
2;11;1.0;18.91;1;2676
2;11;1.0;18.91;1;2677
2;11;1.0;18.91;1;2678
2;11;1.0;18.91;1;2679
2;11;1.0;18.91;1;2680
2;11;1.0;18.91;1;2681
2;11;1.0;18.91;1;2682
2;11;1.0;18.91;1;2683
2;11;1.0;18.91;1;2684
2;11;1.0;18.91;1;2685
2;11;1.0;18.91;1;2686
2;11;1.0;18.91;1;2687
2;11;1.0;18.91;1;2688
2;11;1.0;18.91;1;2689
2;11;1.0;18.91;1;2690
2;11;1.0;18.91;1;2691
2;11;1.0;18.91;1;2692
2;11;1.0;18.91;1;2693
2;11;1.0;18.91;1;2694
2;11;1.0;18.91;1;2695
2;11;1.0;18.91;1;2696
2;11;1.0;18.91;1;2697
2;11;1.0;18.91;1;2698
2;11;1.0;18.91;1;2699
2;11;1.0;18.91;1;2700
2;11;1.0;18.91;1;2701
2;11;1.0;18.91;1;2702
2;11;1.0;18.91;1;2703
2;11;1.0;18.91;1;2704
2;11;1.0;18.91;1;2705
2;11;1.0;18.91;1;2706
2;11;1.0;18.91;1;2707
2;11;1.0;18.91;1;2708
2;11;1.0;18.91;1;2709
2;11;1.0;18.91;1;2710
2;11;1.0;18.91;1;2711
2;11;1.0;18.91;1;2712
2;11;1.0;18.91;1;2713
2;11;1.0;18.91;1;2714
2;11;1.0;18.91;1;2715
2;11;1.0;18.91;1;2716
2;11;1.0;18.91;1;2717
2;11;1.0;18.91;1;2718
2;11;1.0;18.91;1;2719
2;11;1.0;18.91;1;2720
2;11;1.0;18.91;1;2721
2;11;1.0;18.91;1;2722
2;11;1.0;18.91;1;2723
2;11;1.0;18.91;1;2724
2;11;1.0;18.91;1;2725
2;11;1.0;18.91;1;2726
2;11;1.0;18.91;1;2727
2;11;1.0;18.91;1;2728
2;11;1.0;18.91;1;2729
2;11;1.0;18.91;1;2730
2;11;1.0;18.91;1;2731
2;11;1.0;18.91;1;2732
2;11;1.0;18.91;1;2733
2;11;1.0;18.91;1;2734
2;11;1.0;18.91;1;2735
2;11;1.0;18.91;1;2736
2;11;1.0;18.91;1;2737
2;11;1.0;18.91;1;2738
2;11;1.0;18.91;1;2739
2;11;1.0;18.91;1;2740
2;11;1.0;18.91;1;2741
2;11;1.0;18.91;1;2742
2;11;1.0;18.91;1;2743
2;11;1.0;18.91;1;2744
2;11;1.0;18.91;1;2745
2;11;1.0;18.91;1;2746
2;11;1.0;18.91;1;2747
2;11;1.0;18.91;1;2748
2;11;1.0;18.91;1;2749
2;11;1.0;18.91;1;2750
2;11;1.0;18.91;1;2751
2;11;1.0;18.91;1;2752
2;11;1.0;18.91;1;2753
2;11;1.0;18.91;1;2754
2;11;1.0;18.91;1;2755
2;11;1.0;18.91;1;2756
2;11;1.0;18.91;1;2757
2;11;1.0;18.91;1;2758
2;11;1.0;18.91;1;2759
2;11;1.0;18.91;1;2760
2;11;1.0;18.91;1;2761
2;11;1.0;18.91;1;2762
2;11;1.0;18.91;1;2763
2;11;1.0;18.91;1;2764
2;11;1.0;18.91;1;2765
2;11;1.0;18.91;1;2766
2;11;1.0;18.91;1;2767
2;11;1.0;18.91;1;2768
2;11;1.0;18.91;1;2769
2;11;1.0;18.91;1;2770
2;11;1.0;18.91;1;2771
2;11;1.0;18.91;1;2772
2;11;1.0;18.91;1;2773
2;11;1.0;18.91;1;2774
2;11;1.0;18.91;1;2775
2;11;1.0;18.91;1;2776
2;11;1.0;18.91;1;2777
2;11;1.0;18.91;1;2778
2;11;1.0;18.91;1;2779
2;11;1.0;18.91;1;2780
2;11;1.0;18.91;1;2781
2;11;1.0;18.91;1;2782
2;11;1.0;18.91;1;2783
2;11;1.0;18.91;1;2784
2;11;1.0;18.91;1;2785
2;11;1.0;18.91;1;2786
2;11;1.0;18.91;1;2787
2;11;1.0;18.91;1;2788
2;11;1.0;18.91;1;2789
2;11;1.0;18.91;1;2790
2;11;1.0;18.91;1;2791
2;11;1.0;18.91;1;2792
2;11;1.0;18.91;1;2793
2;11;1.0;18.91;1;2794
2;11;1.0;18.91;1;2795
2;11;1.0;18.91;1;2796
2;11;1.0;18.91;1;2797
2;11;1.0;18.91;1;2798
2;11;1.0;18.91;1;2799
2;11;1.0;18.91;1;2800
2;11;1.0;18.91;1;2801
2;11;1.0;18.91;1;2802
2;11;1.0;18.91;1;2803
2;11;1.0;18.91;1;2804
2;11;1.0;18.91;1;2805
2;11;1.0;18.91;1;2806
2;11;1.0;18.91;1;2807
2;11;1.0;18.91;1;2808
2;11;1.0;18.91;1;2809
2;11;1.0;18.91;1;2810
2;11;1.0;18.91;1;2811
2;11;1.0;18.91;1;2812
2;11;1.0;18.91;1;2813
2;11;1.0;18.91;1;2814
2;11;1.0;18.91;1;2815
2;11;1.0;18.91;1;2816
2;11;1.0;18.91;1;2817
2;11;1.0;18.91;1;2818
2;11;1.0;18.91;1;2819
2;11;1.0;18.91;1;2820
2;11;1.0;18.91;1;2821
2;11;1.0;18.91;1;2822
2;11;1.0;18.91;1;2823
2;11;1.0;18.91;1;2824
2;11;1.0;18.91;1;2825
2;11;1.0;18.91;1;2826
2;11;1.0;18.91;1;2827
2;11;1.0;18.91;1;2828
2;11;1.0;18.91;1;2829
2;11;1.0;18.91;1;2830
2;11;1.0;18.91;1;2831
2;11;1.0;18.91;1;2832
2;11;1.0;18.91;1;2833
2;11;1.0;18.91;1;2834
2;11;1.0;18.91;1;2835
2;11;1.0;18.91;1;2836
2;11;1.0;18.91;1;2837
2;11;1.0;18.91;1;2838
2;11;1.0;18.91;1;2839
2;11;1.0;18.91;1;2840
2;11;1.0;18.91;1;2841
2;11;1.0;18.91;1;2842
2;11;1.0;18.91;1;2843
2;11;1.0;18.91;1;2844
2;11;1.0;18.91;1;2845
2;11;1.0;18.91;1;2846
2;11;1.0;18.91;1;2847
2;11;1.0;18.91;1;2848
2;11;1.0;18.91;1;2849
2;11;1.0;18.91;1;2850
2;11;1.0;18.91;1;2851
2;11;1.0;18.91;1;2852
2;11;1.0;18.91;1;2853
2;11;1.0;18.91;1;2854
2;11;1.0;18.91;1;2855
2;11;1.0;18.91;1;2856
2;11;1.0;18.91;1;2857
2;11;1.0;18.91;1;2858
2;11;1.0;18.91;1;2859
2;11;1.0;18.91;1;2860
2;11;1.0;18.91;1;2861
2;11;1.0;18.91;1;2862
2;11;1.0;18.91;1;2863
2;11;1.0;18.91;1;2864
2;11;1.0;18.91;1;2865
2;11;1.0;18.91;1;2866
2;11;1.0;18.91;1;2867
2;11;1.0;18.91;1;2868
2;11;1.0;18.91;1;2869
2;11;1.0;18.91;1;2870
2;11;1.0;18.91;1;2871
2;11;1.0;18.91;1;2872
2;11;1.0;18.91;1;2873
2;11;1.0;18.91;1;2874
2;11;1.0;18.91;1;2875
2;11;1.0;18.91;1;2876
2;11;1.0;18.91;1;2877
2;11;1.0;18.91;1;2878
2;11;1.0;18.91;1;2879
2;11;1.0;18.91;1;2880
2;11;1.0;18.91;1;2881
2;11;1.0;18.91;1;2882
2;11;1.0;18.91;1;2883
2;11;1.0;18.91;1;2884
2;11;1.0;18.91;1;2885
2;11;1.0;18.91;1;2886
2;11;1.0;18.91;1;2887
2;11;1.0;18.91;1;2888
2;11;1.0;18.91;1;2889
2;11;1.0;18.91;1;2890
2;11;1.0;18.91;1;2891
2;11;1.0;18.91;1;2892
2;11;1.0;18.91;1;2893
2;11;1.0;18.91;1;2894
2;11;1.0;18.91;1;2895
2;11;1.0;18.91;1;2896
2;11;1.0;18.91;1;2897
2;11;1.0;18.91;1;2898
2;11;1.0;18.91;1;2899
2;11;1.0;18.91;1;2900
2;11;1.0;18.91;1;2901
2;11;1.0;18.91;1;2902
2;11;1.0;18.91;1;2903
2;11;1.0;18.91;1;2904
2;11;1.0;18.91;1;2905
2;11;1.0;18.91;1;2906
2;11;1.0;18.91;1;2907
2;11;1.0;18.91;1;2908
2;11;1.0;18.91;1;2909
2;11;1.0;18.91;1;2910
2;11;1.0;18.91;1;2911
2;11;1.0;18.91;1;2912
2;11;1.0;18.91;1;2913
2;11;1.0;18.91;1;2914
2;11;1.0;18.91;1;2915
2;11;1.0;18.91;1;2916
2;11;1.0;18.91;1;2917
2;11;1.0;18.91;1;2918
2;11;1.0;18.91;1;2919
2;11;1.0;18.91;1;2920
2;11;1.0;18.91;1;2921
2;11;1.0;18.91;1;2922
2;11;1.0;18.91;1;2923
2;11;1.0;18.91;1;2924
2;11;1.0;18.91;1;2925
2;11;1.0;18.91;1;2926
2;11;1.0;18.91;1;2927
2;11;1.0;18.91;1;2928
2;11;1.0;18.91;1;2929
2;11;1.0;18.91;1;2930
2;11;1.0;18.91;1;2931
2;11;1.0;18.91;1;2932
2;11;1.0;18.91;1;2933
2;11;1.0;18.91;1;2934
2;11;1.0;18.91;1;2935
2;11;1.0;18.91;1;2936
2;11;1.0;18.91;1;2937
2;11;1.0;18.91;1;2938
2;11;1.0;18.91;1;2939
2;11;1.0;18.91;1;2940
2;11;1.0;18.91;1;2941
2;11;1.0;18.91;1;2942
2;11;1.0;18.91;1;2943
2;11;1.0;18.91;1;2944
2;11;1.0;18.91;1;2945
2;11;1.0;18.91;1;2946
2;11;1.0;18.91;1;2947
2;11;1.0;18.91;1;2948
2;11;1.0;18.91;1;2949
2;11;1.0;18.91;1;2950
2;11;1.0;18.91;1;2951
2;11;1.0;18.91;1;2952
2;11;1.0;18.91;1;2953
2;11;1.0;18.91;1;2954
2;11;1.0;18.91;1;2955
2;11;1.0;18.91;1;2956
2;11;1.0;18.91;1;2957
2;11;1.0;18.91;1;2958
2;11;1.0;18.91;1;2959
2;11;1.0;18.91;1;2960
2;11;1.0;18.91;1;2961
2;11;1.0;18.91;1;2962
2;11;1.0;18.91;1;2963
2;11;1.0;18.91;1;2964
2;11;1.0;18.91;1;2965
2;11;1.0;18.91;1;2966
2;11;1.0;18.91;1;2967
2;11;1.0;18.91;1;2968
2;11;1.0;18.91;1;2969
2;11;1.0;18.91;1;2970
2;11;1.0;18.91;1;2971
2;11;1.0;18.91;1;2972
2;11;1.0;18.91;1;2973
2;11;1.0;18.91;1;2974
2;11;1.0;18.91;1;2975
2;11;1.0;18.91;1;2976
2;11;1.0;18.91;1;2977
2;11;1.0;18.91;1;2978
2;11;1.0;18.91;1;2979
2;11;1.0;18.91;1;2980
2;11;1.0;18.91;1;2981
2;11;1.0;18.91;1;2982
2;11;1.0;18.91;1;2983
2;11;1.0;18.91;1;2984
2;11;1.0;18.91;1;2985
